case_id,input_text,current_fxname,current_status,unknown_tokens,review_tokens,suggested_raw,suggested_canonical,suggested_slot,suggestion_type,decision,decision_reason,source,priority,next_action
smoke_real_cases:99,布料抖动,Cloth Flutter,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:100,皮带扣响,,needs_review,皮带扣,响,皮带扣,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:100,皮带扣响,,needs_review,皮带扣,响,,,,no_action,pending,canonical_review_row_exists=响;do_not_duplicate_raw;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:101,高跟鞋踩地,High Heel Footstep,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:102,雨伞打开,Rain Umbrella Open,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:103,皮鞭抽打,Whip,needs_review,皮;抽,打,皮,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:103,皮鞭抽打,Whip,needs_review,皮;抽,打,抽,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:103,皮鞭抽打,Whip,needs_review,皮;抽,打,,,,no_action,pending,canonical_review_row_exists=打;do_not_duplicate_raw;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:104,爆炸冲击波,Explosion Punchy,partial,波,,波,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:105,能量冲击,Energy Punchy,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:106,魔法释放,Magic Release,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:107,传送门开启,Teleport Door,partial,开启,,开启,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:108,激光发射,Lasers Launch,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:109,机器人脚步,Robot Footstep,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:110,机械伺服,Mechanical,partial,伺服,,伺服,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:111,液压伸缩,Hydraulic Stretch,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:112,齿轮转动,Gear Turn,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:113,电梯运行,Elevator,partial,运行,,运行,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:114,火车经过,Train Pass By,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:115,地铁进站,Subway,partial,进站,,进站,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:117,直升机盘旋,Helicopter,partial,盘旋,,盘旋,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:119,自行车铃,Bicycle Bell,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:120,船汽笛,Boat,partial,汽笛,,汽笛,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:121,汽车喇叭,Car Horn,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:122,刹车尖叫,Brake Scream,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:124,碰撞车祸,Impact,partial,车祸,,车祸,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:127,砖墙坍塌,Brick Wall Collapse,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:128,木头门踹开,Wood Door,partial,踹开,,踹开,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:129,保险箱打开,Open,partial,保险箱,,保险箱,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:130,收银机开箱,Cash Register,partial,开箱,,开箱,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:131,打字机按键,Typewriter,partial,按键,,按键,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:132,相机快门,Door,partial,相机快,,相机快,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:133,闪光灯充能,Camera Flash Charge,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:134,心跳,Heartbeat,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:135,呼吸急促,Breathe,partial,急促,,急促,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:136,咳嗽,Cough,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:138,掌声,Applause,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:139,人群鼓掌,Crowd,partial,鼓掌,,鼓掌,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:140,欢呼声,Cheer,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:141,儿童玩耍,Children,partial,玩耍,,玩耍,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:142,婴儿哭泣,Baby Crying,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:143,猫叫,Cat Meow,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:144,狗吠,Dog,partial,吠,,吠,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:145,马蹄奔跑,Horse,partial,蹄奔跑,,蹄奔跑,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:146,牛叫,Cow Moo,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:147,猪叫,Pig Oink,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:148,鸡叫,Chicken Cluck,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:149,海鸥叫,Seagull Call,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:150,鲸鱼叫声,Whale Call,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:151,海豚跳跃,Jump,partial,海豚,,海豚,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:152,海浪拍打,Waves Slap,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:153,溪流潺潺,Stream Flow,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:154,瀑布轰鸣,Waterfall,partial,轰鸣,,轰鸣,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:155,洞穴滴水,Leak Water,partial,洞穴,,洞穴,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:156,回声走廊,Hallway,partial,回声,,,,,surface_cleanup_needed,pending,surface_exception_requires_review;raw=回声;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:157,混响大厅,Reverberant Hall,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:158,室外空旷,Exterior Open,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:159,室内小房间,Interior Room,partial,小,,小,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:160,金属管道敲击,Metal Pipe Knock,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:161,钢管掉落,Steel Drop,partial,管,,管,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:162,铁链拖地,Chain Drag,partial,地,,地,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:163,焊接火花,Fire,partial,焊接;花,,焊接,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:163,焊接火花,Fire,partial,焊接;花,,花,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:164,砂纸打磨,Paper Sand,partial,砂,,砂,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:166,锤子敲击,Hammer Knock,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:167,电钻钻孔,Power Drill Drilling,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:168,螺丝拧紧,Screw Twist,partial,紧,,紧,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:169,扳手转动,Wrench Turn,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:170,工具箱放下,Tools,partial,箱放,,箱放,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
zh_fxname_cases_batch2_plan:md012,车辆碰撞,Car Crash,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/zh_fxname_cases_batch2_plan.md,batch_test_candidate,0,ignore
zh_fxname_cases_batch2_plan:md026,木门-滑开01,Wood Door Slide Open,needs_review,,,,,,no_action,pending,needs_human_decision;case_source=tests/zh_fxname_cases_batch2_plan.md,batch_test_candidate,0,needs_user_review
zh_fxname_cases_batch2_plan:md027,金属门 撞击 A03,Metal Door Impact,needs_review,,,,,,no_action,pending,needs_human_decision;case_source=tests/zh_fxname_cases_batch2_plan.md,batch_test_candidate,0,needs_user_review
zh_fxname_cases_batch2_plan:md028,冰块刮擦冰砖co100k,Ice Scrape Ice Brick,needs_review,,,,,,no_action,pending,needs_human_decision;case_source=tests/zh_fxname_cases_batch2_plan.md,batch_test_candidate,0,needs_user_review
zh_fxname_cases_batch2_plan:md029,皮革摩擦MKH8040,Leather Friction,needs_review,,,,,,no_action,pending,needs_human_decision;case_source=tests/zh_fxname_cases_batch2_plan.md,batch_test_candidate,0,needs_user_review
zh_fxname_cases_batch2_plan:md030,石头拖地 远景,Stone Drag Distant,partial,地,,地,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/zh_fxname_cases_batch2_plan.md,batch_test_candidate,0,needs_user_review
zh_fxname_cases_batch2_plan:md031,塑料盒掉落 close,Plastic Box Drop Close,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/zh_fxname_cases_batch2_plan.md,batch_test_candidate,0,ignore
zh_fxname_cases_batch2_plan:md032,玻璃杯碰杯 双声道,Glass Glass Clink,partial,杯;双声道,,杯,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/zh_fxname_cases_batch2_plan.md,batch_test_candidate,0,needs_user_review
zh_fxname_cases_batch2_plan:md032,玻璃杯碰杯 双声道,Glass Glass Clink,partial,杯;双声道,,双声道,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/zh_fxname_cases_batch2_plan.md,batch_test_candidate,0,needs_user_review
zh_fxname_cases_batch2_plan:md033,门响 不好听,Door,needs_review,不好听,响,不好听,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/zh_fxname_cases_batch2_plan.md,batch_test_candidate,0,needs_user_review
zh_fxname_cases_batch2_plan:md033,门响 不好听,Door,needs_review,不好听,响,,,,no_action,pending,canonical_review_row_exists=响;do_not_duplicate_raw;needs_human_decision;case_source=tests/zh_fxname_cases_batch2_plan.md,batch_test_candidate,0,needs_user_review
zh_fxname_cases_batch2_plan:md034,乱七八糟的铁片响,Iron Plate,needs_review,乱七八糟,响,乱七八糟,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/zh_fxname_cases_batch2_plan.md,batch_test_candidate,0,needs_user_review
zh_fxname_cases_batch2_plan:md034,乱七八糟的铁片响,Iron Plate,needs_review,乱七八糟,响,,,,no_action,pending,canonical_review_row_exists=响;do_not_duplicate_raw;needs_human_decision;case_source=tests/zh_fxname_cases_batch2_plan.md,batch_test_candidate,0,needs_user_review
zh_fxname_cases_batch2_plan:md035,测试打不要用,Test Tone,needs_review,不要用,打,不要用,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/zh_fxname_cases_batch2_plan.md,batch_test_candidate,0,needs_user_review
zh_fxname_cases_batch2_plan:md035,测试打不要用,Test Tone,needs_review,不要用,打,,,,no_action,pending,canonical_review_row_exists=打;do_not_duplicate_raw;needs_human_decision;case_source=tests/zh_fxname_cases_batch2_plan.md,batch_test_candidate,0,needs_user_review
